City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
179,Da Nang,VN,2022-01-31 21:50:48,16.0678,108.2208,67.98,77,75,4.61
180,Correntina,BR,2022-01-31 21:50:48,-13.3433,-44.6367,72.59,86,96,1.74
181,Lockerbie,GB,2022-01-31 21:50:49,55.123,-3.3564,44.08,97,100,15.73
182,Lukaya,UG,2022-01-31 21:50:49,-0.1489,31.8748,68.05,75,100,5.61
183,Marawi,PH,2022-01-31 21:48:45,7.9986,124.2928,66.29,95,100,1.01
184,Arraial Do Cabo,BR,2022-01-31 21:51:50,-22.9661,-42.0278,80.46,78,75,3.44
185,Ejura,GH,2022-01-31 21:51:50,7.3856,-1.3562,79.79,11,100,4.25
186,Havre-Saint-Pierre,CA,2022-01-31 21:51:51,50.2334,-63.5986,15.8,73,100,14.97
187,Krasnoselkup,RU,2022-01-31 21:51:51,65.7,82.4667,9.27,95,100,9.48
188,Faanui,PF,2022-01-31 21:51:52,-16.4833,-151.75,81.16,71,4,18.52
189,Chuy,UY,2022-01-31 21:51:52,-33.6971,-53.4616,67.37,58,38,14.38
190,Chernyshevskiy,RU,2022-01-31 21:51:52,63.0128,112.4714,-19.82,100,90,2.24
191,Ostrovnoy,RU,2022-01-31 21:51:53,68.0531,39.5131,8.37,96,99,6.42
192,Khatanga,RU,2022-01-31 21:51:53,71.9667,102.5,-28.59,100,53,2.66
193,Katete,UG,2022-01-31 21:51:54,-0.7818,29.7544,65.16,68,100,2.73
194,Terra Santa,BR,2022-01-31 21:51:54,-2.1042,-56.4869,78.6,80,66,4.05
195,Barra Do Garcas,BR,2022-01-31 21:51:54,-15.89,-52.2567,73.08,95,90,3.11
196,Alofi,NU,2022-01-31 21:51:55,-19.0595,-169.9187,80.49,74,75,5.75
197,Fort Nelson,CA,2022-01-31 21:51:55,58.8053,-122.7002,-0.81,78,75,5.75
198,Port Elizabeth,ZA,2022-01-31 21:51:56,-33.918,25.5701,73.69,94,100,8.05
199,Sobolevo,RU,2022-01-31 21:51:56,54.4299,31.8996,22.98,98,99,3.85
200,Bajil,YE,2022-01-31 21:51:56,15.0584,43.2851,77.18,68,14,5.95
201,Hovd,MN,2022-01-31 21:51:57,48.0056,91.6419,-13.61,80,18,1.79
202,Sao Filipe,CV,2022-01-31 21:51:57,14.8961,-24.4956,72.75,78,100,5.61
203,Sinnamary,GF,2022-01-31 21:51:58,5.3833,-52.95,77.0,85,100,9.89
204,Sao Felix Do Xingu,BR,2022-01-31 21:51:58,-6.6447,-51.995,73.09,95,88,0.81
205,Bosobolo,CD,2022-01-31 21:51:58,4.1833,19.9,75.27,25,81,2.24
206,Saint Anthony,US,2022-01-31 21:49:58,45.0205,-93.218,29.25,73,0,7.0
207,Daru,PG,2022-01-31 21:51:59,-9.0763,143.2092,77.49,89,100,11.1
208,Jumla,NP,2022-01-31 21:51:59,29.2747,82.1838,31.1,72,21,2.95
209,Atbasar,KZ,2022-01-31 21:52:00,51.8,68.3333,17.35,93,100,12.66
210,Djenne,ML,2022-01-31 21:52:00,13.9061,-4.5533,77.47,13,24,10.38
211,Tombouctou,ML,2022-01-31 21:52:00,20.0,-3.0,69.94,8,25,12.59
212,Saltillo,MX,2022-01-31 21:47:51,25.4167,-101.0,70.99,21,0,12.53
213,Mandalay,MM,2022-01-31 21:52:01,21.9747,96.0836,59.5,51,5,1.59
