City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
162,Te Anau,NZ,2022-01-31 06:13:44,-45.4167,167.7167,72.39,66,98,4.5
163,Airai,TL,2022-01-31 06:13:44,-8.9266,125.4092,69.17,71,93,7.58
164,Bundaberg,AU,2022-01-31 06:13:45,-24.85,152.35,89.22,56,33,3.0
165,Channel-Port Aux Basques,CA,2022-01-31 06:13:45,47.5702,-59.1367,24.93,78,100,22.26
166,Xichang,CN,2022-01-31 06:13:46,27.8964,102.2634,50.68,51,92,3.89
167,Akdepe,TM,2022-01-31 06:13:47,42.0551,59.3788,30.29,62,100,11.56
168,Avarua,CK,2022-01-31 06:13:47,-21.2078,-159.775,77.05,83,75,10.36
169,Mezen,RU,2022-01-31 06:13:48,65.8522,44.24,8.1,97,100,3.98
170,Meadow Lake,US,2022-01-31 06:13:49,34.8014,-106.5436,37.69,51,59,3.2
171,Bubaque,GW,2022-01-31 06:13:49,11.2833,-15.8333,77.07,69,32,7.85
172,Kodiak,US,2022-01-31 06:13:50,57.79,-152.4072,20.71,79,0,4.61
173,Esperance,AU,2022-01-31 06:13:50,-33.8667,121.9,64.24,76,79,24.61
174,Upernavik,GL,2022-01-31 06:13:51,72.7868,-56.1549,-12.84,94,100,5.77
175,Stranda,NO,2022-01-31 06:13:51,62.3096,6.9358,32.77,91,100,8.52
176,Sarmanovo,RU,2022-01-31 06:13:52,55.2553,52.5891,18.28,97,88,5.21
177,San Rafael,AR,2022-01-31 06:13:52,-34.6177,-68.3301,70.14,27,0,11.32
178,Lazaro Cardenas,MX,2022-01-31 06:09:20,17.9583,-102.2,72.82,76,0,4.21
179,Klyuchi,RU,2022-01-31 06:13:53,52.2667,79.1667,16.03,86,100,9.78
180,Bima,ID,2022-01-31 06:13:54,-8.4667,118.7167,85.51,71,100,5.5
181,Port Lavaca,US,2022-01-31 06:13:55,28.615,-96.6261,60.98,89,40,5.75
182,Pacific Grove,US,2022-01-31 06:13:56,36.6177,-121.9166,52.43,89,0,1.01
183,Tiksi,RU,2022-01-31 06:14:56,71.6872,128.8694,-13.59,99,100,3.53
184,Mount Isa,AU,2022-01-31 06:14:57,-20.7333,139.5,76.77,100,75,1.14
185,Chiang Klang,TH,2022-01-31 06:14:57,19.2938,100.8617,87.13,27,66,6.11
186,San Vicente,AR,2022-01-31 06:14:58,-26.6167,-54.1333,63.14,93,12,0.83
187,Buala,SB,2022-01-31 06:14:58,-8.145,159.5921,83.26,77,99,3.58
188,Kahului,US,2022-01-31 06:14:59,20.8947,-156.47,74.84,71,75,5.75
189,Humberto De Campos,BR,2022-01-31 06:14:59,-2.5983,-43.4611,75.29,91,83,4.07
190,Georgetown,MY,2022-01-31 06:11:49,5.4112,100.3354,91.33,63,20,8.05
191,Amur,RU,2022-01-31 06:15:00,54.0,128.0,0.86,78,26,7.65
192,Gravdal,NO,2022-01-31 06:15:01,68.1214,13.5031,33.69,80,100,11.5
193,Thompson,CA,2022-01-31 06:15:01,55.7435,-97.8558,-5.64,84,75,4.61
194,Cidreira,BR,2022-01-31 06:15:02,-30.1811,-50.2056,71.42,75,0,15.99
195,Kendari,ID,2022-01-31 06:15:03,-3.945,122.4989,88.25,60,92,6.38
196,Nybro,SE,2022-01-31 06:15:03,56.7446,15.9071,28.04,69,15,4.85
197,Kavieng,PG,2022-01-31 06:15:04,-2.5744,150.7967,83.64,69,94,2.51
198,Cowie,GB,2022-01-31 06:15:04,56.0667,-3.8667,39.65,67,99,16.11
199,Fortuna,US,2022-01-31 06:14:02,40.5982,-124.1573,50.67,93,100,0.0
200,Tasiilaq,GL,2022-01-31 06:15:05,65.6145,-37.6368,4.8,62,100,6.67
201,Kirakira,SB,2022-01-31 06:15:06,-10.4544,161.9205,83.77,76,60,6.29
202,Brodnica,PL,2022-01-31 06:15:06,53.2597,19.3965,30.94,76,68,12.19
203,East London,ZA,2022-01-31 06:12:55,-33.0153,27.9116,76.14,83,0,5.75
204,Pochutla,MX,2022-01-31 06:15:07,15.7432,-96.4661,75.81,81,2,3.65
205,Valguarnera Caropepe,IT,2022-01-31 06:15:07,37.4955,14.3888,46.0,91,0,2.77
206,Verkhnyaya Inta,RU,2022-01-31 06:15:08,65.9811,60.3094,2.32,90,98,3.76
207,Rawson,AR,2022-01-31 06:15:08,-43.3002,-65.1023,57.4,34,42,11.3
208,Gushikawa,JP,2022-01-31 06:15:09,26.3544,127.8686,62.19,57,75,18.41
209,Beloha,MG,2022-01-31 06:14:02,-25.1667,45.05,83.25,45,20,10.98
210,Pevek,RU,2022-01-31 06:15:10,69.7008,170.3133,-20.06,100,94,2.98
211,Betsiamites,CA,2022-01-31 06:15:10,48.9413,-68.646,10.29,91,69,7.45
212,Shahr-E Babak,IR,2022-01-31 06:15:10,30.1165,55.1186,46.47,52,77,6.35
213,Vestmannaeyjar,IS,2022-01-31 06:15:11,63.4427,-20.2734,33.89,59,100,23.17
214,Kununurra,AU,2022-01-31 06:15:11,-15.7667,128.7333,78.78,94,100,13.8
215,Maryville,US,2022-01-31 06:12:21,35.7565,-83.9705,34.99,79,0,3.44
216,Le Port,RE,2022-01-31 06:15:12,-20.9373,55.2919,85.96,66,56,0.58
217,Khatanga,RU,2022-01-31 06:15:12,71.9667,102.5,-6.25,99,98,7.23
218,Dabat,ET,2022-01-31 06:15:13,12.9842,37.765,58.35,49,2,1.12
219,Pasighat,IN,2022-01-31 06:15:14,28.0667,95.3333,68.56,37,5,4.38
220,Bambanglipuro,ID,2022-01-31 06:15:14,-7.95,110.2833,73.6,70,76,9.31
221,Presidente Medici,BR,2022-01-31 06:15:15,-11.1753,-61.9014,70.27,99,100,3.36
222,Yeniseysk,RU,2022-01-31 06:15:16,58.4497,92.1703,7.59,89,93,4.54
223,Gobabis,NA,2022-01-31 06:15:16,-22.45,18.9667,67.68,77,99,15.12
224,Sedalia,US,2022-01-31 06:15:17,38.7045,-93.2283,29.48,66,0,8.05
225,Dunedin,NZ,2022-01-31 06:15:17,-45.8742,170.5036,64.26,81,42,10.74
226,Mildura,AU,2022-01-31 06:11:21,-34.2,142.15,101.07,22,45,5.82
227,Smoljan,ME,2022-01-31 06:15:18,43.0924,19.2286,12.0,87,19,2.17
228,Constitucion,CL,2022-01-31 06:15:19,-35.3333,-72.4167,58.8,66,0,7.52
229,Touros,BR,2022-01-31 06:16:19,-5.1989,-35.4608,79.7,81,16,12.06
230,Broken Hill,AU,2022-01-31 06:16:20,-31.95,141.4333,89.6,39,99,4.54
231,Celestun,MX,2022-01-31 06:16:20,20.8667,-90.4,63.97,71,0,13.33
232,Carutapera,BR,2022-01-31 06:16:21,-1.195,-46.02,73.54,96,100,4.25
233,Kaka,TM,2022-01-31 06:16:21,37.3482,59.6143,47.66,46,0,2.75
234,Saint George,US,2022-01-31 06:16:22,37.1041,-113.5841,50.34,31,0,8.05
